,price,description,locations,titles,target,labelled,websites,index
79,749.0,international student preferable available from sat jan 2022 private furnished and bright room the 2nd floor townhouse the major intersection don mill and eglinton detail ,city toronto,    room rental roommate city toronto private furnished room from jan on2nd floor house north york 1599541574 private furnished room from jan on2nd floor house north york ,house,0,https:/www.kijiji.ca/v-room-rental-roommate/city-of-toronto/private-furnished-room-from-jan-29-on2nd-floor-house-north-york/1599541574,79
80,699000.0,for full information and picture copy and paste the link below new tab ml x5458233 581 goldenrod lane need amazing detail ,city toronto,    house for sale city toronto huron townhouse bed bath parking many upgrades 1599541494 huron townhouse bed bath parking many upgrades ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/huron-townhouse-3-bed-2-bath-2-parking-many-upgrades/1599541494,80
81,599900.0,for full information and picture copy and paste the link below new tab ml 40195852 rauch court need amazing detail ,city toronto,    house for sale city toronto mature private family neighbourhood close schools parks pub 1599541206 mature private family neighbourhood close schools parks pub ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/mature-private-family-neighbourhood-close-to-schools-parks-pub/1599541206,81
82,599000.0,for full information and picture copy and paste the link below new tab ml 40196136 beechwood road need amazing detail ,city toronto,    house for sale city toronto storey solid brick home west galt bedrooms and bath 1599541139 storey solid brick home west galt bedrooms and bath ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/2-storey-solid-brick-home-in-west-galt-3-bedrooms-and-2-bath/1599541139,82
83,649900.0,for full information and picture copy and paste the link below new tab ml x5460509 2030 upper mercer need detail ,city toronto,    house for sale city toronto freehold townhome close schools trails bed 4bath 1599541065 freehold townhome close schools trails bed 4bath ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/freehold-townhome-close-to-schools-trails-4-bed-4bath/1599541065,83
84,699000.0,for full information and picture copy and paste the link below new tab ml n5458173 poplar need amazing mortgage detail ,city toronto,    house for sale city toronto offers deck fenced rear yard walking distance downt 1599540675 offers deck fenced rear yard walking distance downt ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/offers-w-o-to-deck-fenced-rear-yard-walking-distance-to-downt/1599540675,84
85,899000.0,property sold per schedule all measurement tax maintenance fee and lot size verified buyer seller ha knowledge uffi warranty due health and safety issue detail ,city toronto,    house for sale city toronto toronto new bdrm bth rogers clair 1599540575 toronto new bdrm bth rogers clair ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/toronto-new-bdrm-3-bth-rogers-st-clair/1599540575,85
86,699000.0,for full information and picture copy and paste the link below new tab ml e5460161 333 sparrow circ need amazing detail ,city toronto,    house for sale city toronto beautiful bed bath freehold townhouse ajaxs highbush 1599540454 beautiful bed bath freehold townhouse ajax highbush ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/beautiful-3-bed-2-bath-freehold-townhouse-in-ajaxs-highbush-co/1599540454,86
87,280000.0,experience stunning new design rosedale north established amenity rich community ultra luxurious townhomes styled for modern living and convenience with car underground parking with detail ,markham york region   ,    house for sale markham york region coming soon thornhil 1592148955 coming soon thornhil ,house,0,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/coming-soon-to-thornhil/1592148955,87
88,670.0,clean and bright 2nd floor room located very convenient area all furnished townhouse room share kitchen laundry and washroom all inclusive hydro laundry ttc bus for detail ,city toronto,    room rental roommate city toronto clean north york female house single room for rent furnished 1599540256 clean north york female house single room for rent furnished ,house,0,https:/www.kijiji.ca/v-room-rental-roommate/city-of-toronto/clean-north-york-female-house-single-room-for-rent-furnished/1599540256,88
89,450.0,clean and spacious room for rent house access separate washroom last month rent required car parking available needed kitchen shared please call only 6478297006 detail ,mississauga peel region,    room rental roommate mississauga peel region room for rent for girls 1599540246 room for rent for girls ,house,0,https:/www.kijiji.ca/v-room-rental-roommate/mississauga-peel-region/room-for-rent-for-2-girls/1599540246,89
90,650.0,room for rent with semi private washroom available jan 1st parking extra quiet house with adult only wifi available laundry available once week working from home pet detail ,mississauga peel region,    room rental roommate mississauga peel region room for rent with semi private washroom 1599539869 room for rent with semi private washroom ,house,0,https:/www.kijiji.ca/v-room-rental-roommate/mississauga-peel-region/room-for-rent-with-semi-private-washroom/1599539869,90
91,699000.0,for full information and picture copy and paste the link below new tab ml w5460584 7035 rexwood need amazing detail ,city toronto,    house for sale city toronto magnificent bedroom well maintained freehold townhome 1599539823 magnificent bedroom well maintained freehold townhome ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/magnificent-3-bedroom-well-maintained-freehold-townhome/1599539823,91
92,150.0,master bedroom detach house bathrm erin mill parkway eglinton master bedroom elegant detached house erin mill parkway and eglinton mississauga living with only one other person detail ,mississauga peel region,    room rental roommate mississauga peel region master bedrm detach house priv bathrm erin mills parkwy eglinton 1599539643 master bedrm detach house priv bathrm erin mills parkwy eglinton ,house,0,https:/www.kijiji.ca/v-room-rental-roommate/mississauga-peel-region/master-bedrm-detach-house-priv-bathrm-erin-mills-parkwy-eglinton/1599539643,92
93,999000.0,attention first time buyer investor rarely offered for sale huge pie shaped lot with 120ft frontage bedroom bungalow extra long car driveway clean well maintained detached brick bungalow detail ,mississauga peel region,    house for sale mississauga peel region airport thamsgate mississauga 1599539399 airport thamsgate mississauga ,house,0,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/airport-rd-thamsgate-mississauga/1599539399,93
94,850.0,share detached house erin mill parkway eglinton mississauga private bathroom parking available this carpet pet smoke free house easy access qew hwy 401 hwy 403 looking for one detail ,mississauga peel region,    room rental roommate mississauga peel region share detached house erin mills parkway eglinton mississauga 1599539275 share detached house erin mills parkway eglinton mississauga ,house,0,https:/www.kijiji.ca/v-room-rental-roommate/mississauga-peel-region/share-detached-house-erin-mills-parkway-eglinton-mississauga/1599539275,94
95,475.0,female student house close kipling and albion islington and albion albion mall room basement ’ private room separate room for single person step and bus route ’ female detail ,mississauga peel region,    room rental roommate mississauga peel region room for rent etobicoke 1599538780 room for rent etobicoke ,house,0,https:/www.kijiji.ca/v-room-rental-roommate/mississauga-peel-region/room-for-rent-in-etobicoke/1599538780,95
96,375.0,have option one bed seat available @ 200 month the open living room one bedroom bed seat available @ 375 month the house new and within min walk from three bus detail ,city toronto,    room rental roommate city toronto female only basements seat bed scarborough kennedy clare 1490170206 female only basement seat bed scarborough kennedy clare ,house,0,https:/www.kijiji.ca/v-room-rental-roommate/city-of-toronto/female-only-basements-seat-bed-scarborough-kennedy-st-clare/1490170206,96
97,800.0,huge main floor room for girl ready dec jan 1st all utility and wifi included full kitchen and bathroom laundry included available house full washroom wood detail ,city toronto,    room rental roommate city toronto main floor dbl size furnd room for female indian girl already 1599538313 main floor dbl size furn room for female indian girl already ,house,0,https:/www.kijiji.ca/v-room-rental-roommate/city-of-toronto/main-floor-dbl-size-furnd-room-for-female-indian-girl-already/1599538313,97
